BASEL_temp_mean,BASEL_humidity,BASEL_precipitation
0.5769292645617305,0.5093425952768991,0.08420555008901032
-0.24586742295448885,-1.0680501324831164,0.1588053997738796
-0.9877332887478011,-0.41853547987605183,-0.43799339770507506
-0.44819447726175576,0.5093425952768991,-0.43799339770507506
-0.7854062344405341,0.41655478776160404,-0.43799339770507506
0.26669444795725433,0.13819136521571873,-0.43799339770507506
-1.7970415059768692,0.41655478776160404,-0.43799339770507506
1.723449238969577,-1.9031404001207712,-0.43799339770507506
-0.03005189836007051,0.13819136521571873,-0.43799339770507506
1.64251841724667,-0.7896867099372312,-0.43799339770507506
-1.5677375110952998,1.1588572478839638,-0.43799339770507506
0.22622903709580086,-0.23295986484546166,-0.4193434352838577
-0.44819447726175576,0.8804938253380785,3.366598936223261
0.33413679939301,-0.5113232873913469,-0.4193434352838577
0.3880906805416146,-1.2536257475137067,-0.43799339770507506
0.36111373996731216,-0.5113232873913469,-0.43799339770507506
-0.6235445909947205,0.5093425952768991,-0.43799339770507506
-1.581225981382451,-0.41853547987605183,-0.43799339770507506
-1.7161106842539622,1.6227962854604392,-0.43799339770507506
-0.42121753668745343,-0.604111094906641,-0.4193434352838577
-1.5947144516696024,0.8804938253380785,-0.43799339770507506
0.860187140591904,0.7877060178227834,-0.009044262017076376
0.941117962314811,0.8804938253380785,0.9048038966225729
0.32064832910585894,0.41655478776160404,4.243147170020475
-0.7854062344405341,0.23097917273101382,-0.43799339770507506
-0.1379596606572797,1.8083719004910284,0.6064044978830957
0.2532059776701033,1.1588572478839638,0.25205521187996627
0.5634407942745792,0.3237669802463089,-0.43799339770507506
0.40157915082876566,0.5093425952768991,-0.12094403654438036
1.318795130355043,-1.1608379399984117,-0.43799339770507506
0.4555330319773703,1.5300084779451442,1.016703671149877
1.548099125236612,-0.5113232873913469,-0.43799339770507506
0.48250997255167244,-1.1608379399984117,-0.43799339770507506
0.7927447891561484,-1.3464135550290017,-0.43799339770507506
-1.7565760951154157,-0.5113232873913469,-0.43799339770507506
0.941117962314811,0.5093425952768991,-0.43799339770507506
0.3746022102544635,1.4372206704298491,1.3897029195742234
-0.23237895266733752,-0.32574767236075675,2.378150927898742
-0.15144813094443077,-1.439201362544297,-0.43799339770507506
-1.5137836299466954,0.3237669802463089,-0.4193434352838577
1.1839104274835315,0.23097917273101382,-0.43799339770507506
-1.8105299762640203,0.3237669802463089,-0.2514937734929017
-0.19191354180588427,-1.1608379399984117,-0.43799339770507506
1.6829838281081235,-2.274291630181952,-0.43799339770507506
-1.2305257539165215,0.6021304027921942,-0.43799339770507506
-1.1900603430550682,1.4372206704298491,-0.43799339770507506
1.2513527789192873,0.5093425952768991,0.4945047233557916
-0.8393601155891387,1.4372206704298491,-0.43799339770507506
0.23971750738295217,-0.604111094906641,0.1588053997738796
-0.1109827200829775,0.7877060178227834,0.4572047985133569
0.131809745085743,1.1588572478839638,-0.43799339770507506
0.1722751559471965,0.23097917273101382,2.2849011157926555
-0.23237895266733752,-1.9031404001207712,-0.43799339770507506
0.6173946754231838,0.6949182103074882,-0.43799339770507506
-0.6370330612818716,1.2516450553992589,1.8559519801046567
-1.2979681053522771,1.2516450553992589,-0.3447435855989884
-0.43470600697460465,0.9732816328533735,-0.08364411170194572
-0.4886598881232091,0.6949182103074882,-0.43799339770507506
-1.7026222139668112,-0.14017205733016655,-0.43799339770507506
0.44204456169021916,0.13819136521571873,-0.43799339770507506
0.4690215022645214,-0.047384249814871465,4.410996831811431
-1.8105299762640203,0.6021304027921942,-0.43799339770507506
-0.09749424979582617,0.6021304027921942,-0.43799339770507506
0.49599844283882355,-0.41853547987605183,-0.43799339770507506
0.36111373996731216,0.7877060178227834,1.5948525062076142
0.6983254971460905,1.1588572478839638,0.4572047985133569
0.522975383413126,0.41655478776160404,-0.43799339770507506
-1.473318219085242,0.5093425952768991,-0.43799339770507506
-0.17842507151873319,0.13819136521571873,-0.43799339770507506
-0.771917764153383,1.4372206704298491,-0.3260936231777711
1.426702892652252,-0.8824745174525263,-0.3447435855989884
1.6560068875338212,-0.604111094906641,-0.43799339770507506
1.0894911354734738,-0.41853547987605183,-0.43799339770507506
-0.2998213041030932,-0.047384249814871465,-0.4193434352838577
0.9276294920276598,0.23097917273101382,3.590398485277869
0.6173946754231838,0.9732816328533735,-0.43799339770507506
-0.677498472143325,-2.274291630181952,-0.43799339770507506
-0.5426137692718137,0.41655478776160404,0.25205521187996627
-0.7854062344405341,1.1588572478839638,-0.3447435855989884
-0.25935589324163993,1.9011597080063234,2.434100815162394
1.7099607686824256,-1.0680501324831164,-0.43799339770507506
0.5634407942745792,0.7877060178227834,-0.4193434352838577
0.9006525514533575,0.8804938253380785,-0.43799339770507506
1.1299565463349268,-0.14017205733016655,-0.43799339770507506
-1.581225981382451,1.8083719004910284,-0.3260936231777711
-0.6100561207075694,1.4372206704298491,0.4572047985133569
1.4941452440880076,-2.367079437697247,-0.4193434352838577
-0.569590709846116,-0.23295986484546166,-0.27014373591411905
-0.8528485858762898,0.7877060178227834,-0.43799339770507506
1.2108873680578338,-0.7896867099372312,-0.43799339770507506
1.3592605412164964,0.3237669802463089,1.4643027692590929
-0.17842507151873319,-1.8103525926054762,-0.43799339770507506
0.01041351250138275,-0.14017205733016655,-0.4006934728626404
1.2918181897807408,-0.9752623249678214,-0.43799339770507506
-0.03005189836007051,0.6949182103074882,-0.4193434352838577
0.26669444795725433,1.6227962854604392,-0.21419384865046706
1.440191362939403,-0.23295986484546166,0.25205521187996627
1.3592605412164964,0.41655478776160404,-0.027694224438293724
-0.6370330612818716,-0.14017205733016655,-0.43799339770507506
0.7522793782946954,-0.41853547987605183,-0.43799339770507506
